ra,dec,z,iGrID
159.27125549,-27.9861393,0.0143726,354
159.13554382,-28.06368065,0.0158042,354
159.21052551,-27.91930962,0.0171616,354
159.22494507,-27.91703987,0.012910299999999998,354
159.30355835,-27.68394089,0.0106534,354
158.74856567,-28.07847977,0.0089229,354
158.56022644,-27.65958977,0.013496700000000002,354
159.17170715,-27.56100082,0.017230900000000004,354
158.99229431,-27.56245995,0.013099,354
159.14854431,-27.51843071,0.0145957,354
159.07156372,-27.52971077,0.0137925,354
158.65365601,-27.65295029,0.011458,354
159.01774597,-27.50885963,0.0088115,354
159.04585266,-27.45416069,0.0174312,354
158.85310364,-27.48212051,0.0109435,354
158.87850952,-27.38051987,0.015882,354
158.8354187,-27.3621006,0.0164551,354
159.63867188,-27.73747063,0.0158616,354
159.40545654,-27.59407997,0.0141328,354
159.33332825,-27.55948067,0.0143894,354
159.50505066,-27.45120049,0.0185688,354
159.26054382,-27.56501961,0.0107542,354
159.17842102,-27.52833939,0.0140127,354
159.18721008,-27.46953011,0.0102849,354
159.12109375,-27.48402023,0.017118099999999997,354
159.09315491,-27.43814087,0.0129803,354
159.09611511,-27.35420036,0.0110285,354
159.11523438,-27.31921959,0.0123682,354
158.99121094,-27.31909943,0.011824700000000002,354
159.04924011,-27.16222954,0.0143749,354
159.45632935,-27.12121964,0.0092521,354
159.82609558,-26.83996964,0.0113543,354
159.44725037,-27.08124924,0.0111049,354
159.41891479,-27.05797005,0.0157395,354
158.20324707,-27.52244949,0.013130100000000002,354
158.11654663,-27.52927017,0.0142458,354
158.49902344,-27.45177078,0.0126751,354
158.39933777,-27.45445061,0.0123816,354
158.69885254,-27.21450996,0.0156362,354
158.28134155,-27.09608078,0.0150626,354
158.39952087,-27.02280045,0.0109855,354
158.37519836,-26.89752007,0.012985399999999998,354
158.936203,-27.00019073,0.0093148,354
159.10343933,-26.99954033,0.0147695,354
159.08940125,-26.77301979,0.0114526,354
159.30249023,-26.67091942,0.016515099999999998,354
159.43875122,-26.63072968,0.013074,354
158.8543396,-26.65711975,0.0138683,354
159.72966003,-26.63995934,0.0110823,354
159.37115479,-26.31699944,0.0123364,354
159.4078064,-26.27730942,0.013862799999999998,354
159.23602295,-26.19425964,0.0119837,354
94.9271698,-65.04242706,0.0292658,1422
94.99073792,-64.86477661,0.0297636,1422
94.63214111,-64.93128967,0.0297536,1422
95.35417938,-64.91895294,0.024681900000000003,1422
95.4797821,-64.81687927,0.0278154,1422
95.50689697,-64.79501343,0.0261865,1422
95.55799103,-64.72782898,0.0259906,1422
95.31475067,-64.45883942,0.0244805,1422
95.58222198,-64.23458099,0.0262696,1422
97.06350708,-54.58977127,0.0523904,7749
96.92076874,-54.59272003,0.0513193,7749
96.70659637,-54.54286957,0.052263300000000006,7749
96.85978699,-54.51734924,0.052691599999999984,7749
96.90106964,-54.44940186,0.0488542,7749
97.26312256,-54.38663864,0.050047900000000006,7749
96.20419312,-54.24671936,0.0454522,7749
96.3469162,-54.05500031,0.0460976,7749
96.45339203,-53.99345016,0.0466621,7749
96.58672333,-54.25886917,0.0487682,7749
90.92445374,-45.30521011,0.0401591,7691
91.06259918,-45.27774811,0.0405043,7691
91.36463165,-45.18016815,0.0425578,7691
91.88046265,-45.1972084,0.041552,7691
92.04070282,-45.14820099,0.0414477,7691
91.79295349,-45.18193054,0.0391851,7691
91.98486328,-44.9876709,0.0417471,7691
91.70213318,-45.04325104,0.04103,7691
91.78064728,-44.94306183,0.0425906,7691
91.09883118,-45.2007103,0.0419343,7691
91.48670197,-44.96638107,0.040330800000000014,7691
91.34773254,-44.88785172,0.0395126,7691
96.07993317,-37.51266098,0.0309308,6801
96.34443665,-37.45388031,0.0325642,6801
96.29377747,-37.34016037,0.0356922,6801
96.20320129,-37.35577011,0.0328621,6801
96.43135071,-37.23019028,0.0365475,6801
95.98235321,-37.22380066,0.0339584,6801
96.16577148,-37.3356514,0.031319,6801
96.10211182,-37.2901001,0.0356027,6801
96.11501312,-37.24766922,0.0338605,6801
96.04763794,-37.24372101,0.0309708,6801
95.87904358,-37.23617172,0.0314246,6801
95.8628006,-37.03321075,0.033054,6801
108.68034363,-36.80606079,0.0306892,3203
109.56793976,-36.59378052,0.0342671,3203
109.44068146,-36.39516068,0.0317479,3203
109.29134369,-36.43560028,0.0335411,3203
109.06066132,-36.34421158,0.031716,3203
109.1463623,-36.33396912,0.0356048,3203
109.28366852,-36.36634064,0.0319157,3203
109.30388641,-36.25629044,0.0304841,3203
108.71066284,-36.62992859,0.0325425,3203
108.80304718,-36.49636078,0.030862200000000006,3203
109.07137299,-36.2751503,0.0321629,3203
105.07308197,-30.16377068,0.006342800000000001,214
105.68842316,-29.42831993,0.0066113,214
105.66828918,-28.69725037,0.007848899999999999,214
105.60868835,-28.71002007,0.0082609,214
105.66748047,-28.44672966,0.0071765,214
105.90444183,-28.30994987,0.0072907,214
105.52892303,-28.45738983,0.0078571,214
131.2951355,-33.91125107,0.0075076,44
131.28436279,-33.79476166,0.007898100000000002,44
131.77258301,-33.76406097,0.0084197,44
130.81607056,-33.568859100000005,0.008537600000000001,44
130.51341248,-33.25733948,0.006847800000000001,44
130.26104736,-33.05265045,0.007162999999999998,44
149.80809021,-19.85224915,0.0132568,274
150.13795471,-19.66197968,0.0152322,274
150.05891418,-19.63644028,0.014352200000000002,274
150.04289246,-19.62181091,0.0145888,274
150.3800354,-19.53955078,0.0124721,274
149.87158203,-19.49226952,0.014488299999999997,274
150.13140869,-19.19201088,0.012932,274
150.86940002,-15.5012598,0.0333111,5158
150.77955627,-15.47611046,0.029908299999999995,5158
148.01991272,-16.13620949,0.0312531,3641
147.76802063,-16.09536934,0.0317145,3641
148.3359375,-16.19348907,0.0325147,3641
148.26296997,-16.03809929,0.032271499999999995,3641
148.11935425,-15.98229027,0.0315276,3641
148.23323059,-15.95818996,0.0335611,3641
148.31013489,-15.97791958,0.0328652,3641
150.75248718,-15.36133957,0.0312015,5158
150.52412415,-15.29835987,0.0324065,5158
150.50506592,-15.28176975,0.0322598,5158
150.38011169,-15.17341042,0.0321527,5158
150.76652527,-15.16672993,0.0311856,5158
150.90449524,-15.11452961,0.0314466,5158
149.39126587,-13.84951019,0.0326335,5844
149.36543274,-13.85842037,0.0334764,5844
149.16421509,-13.77490044,0.033122000000000006,5844
149.45222473,-13.59290981,0.0330246,5844
148.86277771,-13.79755974,0.03235,5844
149.17153931,-13.69122028,0.0324825,5844
148.98617554,-13.75399017,0.0319478,5844
148.94194031,-13.52011967,0.033111199999999986,5844
125.8295517,-26.19705963,0.006557899999999999,195
125.32272339,-25.77506065,0.0057572,195
124.69003296,-25.49951935,0.006319699999999999,195
124.62612915,-25.41085052,0.0051667,195
124.66481018,-25.38585091,0.0046643,195
124.69156647,-25.36976051,0.0070098999999999995,195
124.811409,-25.18798065,0.0064359,195
124.85106659,-24.78565979,0.006778,195
124.36206055,-24.6810894,0.006631999999999999,195
137.13491821,-9.62977982,0.0558062,6510
137.41307068,-9.72309017,0.055216,6510
137.57235718,-9.6185503,0.05628430000000001,6510
137.33007812,-9.69974995,0.0552951,6510
137.23075867,-9.679349900000002,0.0497327,6510
137.24317932,-9.59955978,0.0527752,6510
134.03353882,-3.36012006,0.0076487,685
134.05355835,-3.24309993,0.0073922,685
133.61280823,-3.06703997,0.006970100000000001,685
133.90214539,-3.18393993,0.007247,685
133.95335388,-3.12757993,0.007090899999999998,685
133.74748229999997,-2.9876101000000004,0.007171600000000002,685
134.05128479,-2.5634501,0.0064547,685
133.15847778,-2.60323,0.006444,685
252.22090149,-69.80483246,0.016459900000000003,604
252.17028809,-69.49372101,0.0157842,604
251.70326233,-69.4271698,0.0168674,604
251.48185730000003,-69.07163239,0.015859799999999997,604
250.42457581,-69.37214661,0.016457,604
250.88757324,-68.97849274,0.0157544,604
250.60630798,-68.90142059,0.015106799999999997,604
262.24645996,-66.79651642,0.0416547,15149
262.05599976,-66.86448669,0.0437227,15149
262.01779175,-66.83706665,0.0407802,15149
261.90570068,-66.76590729,0.042623900000000006,15149
262.16577148,-66.68952942,0.0423083,15149
262.17129517,-66.68131256,0.0441812,15149
262.06204224,-66.67093658,0.0452852,15149
242.61628723,-61.41123962,0.015669799999999998,298
242.54023743,-61.43376923,0.015987,298
243.28451538,-61.42575073,0.017875799999999997,298
243.60748291,-61.40864944,0.0122911,298
243.53605652,-61.41466904,0.0201627,298
244.08135986,-61.29608917,0.0213641,298
244.47883606,-61.21623993,0.0133295,298
244.57128906,-61.19501877,0.0151781,298
243.8165741,-61.13285828,0.0166287,298
243.69850159,-61.19522095,0.0166363,298
243.59425354,-61.14390182,0.013738399999999998,298
243.60591125,-61.06108093,0.0143884,298
243.68847656,-61.03070831,0.020749,298
244.15402222,-61.04600143,0.0210043,298
244.03636169,-61.04322052,0.0213454,298
244.07885742,-60.95655823,0.016436700000000002,298
243.9420166,-60.9187088,0.013065899999999998,298
243.81430054,-60.93758011,0.0167193,298
243.76605225,-60.90724945,0.0184294,298
243.07296753,-61.40280914,0.016288499999999997,298
242.55062866,-61.26692963,0.0148079,298
242.90390015,-61.08137131,0.015311600000000003,298
242.57119751,-60.95896912,0.0189609,298
243.48414612,-61.01142883,0.0156893,298
243.5039978,-60.99098969,0.0109273,298
243.4415741,-61.00819016,0.014580100000000004,298
243.38389587,-61.00627136,0.015583700000000002,298
243.41404724,-60.99879074,0.0151202,298
243.48951721,-60.94005966,0.011834,298
243.23635864,-61.01781082,0.0144955,298
243.10081482,-60.96955109,0.0162231,298
243.68771362,-60.92662048,0.0192332,298
243.47372437,-60.86717987,0.010298200000000002,298
243.54342651,-60.85031128,0.0179519,298
243.39872742,-60.86516953,0.0196128,298
243.38725281,-60.82323074,0.0200363,298
243.47293091,-60.79701996,0.0120113,298
243.54428101,-60.74217987,0.0103579,298
243.04814148,-60.78330994,0.013125299999999998,298
242.79693604,-60.75302124,0.014607399999999996,298
242.8899231,-60.76366043,0.0167425,298
243.2116394,-60.64334869,0.014460399999999997,298
242.96418762,-60.63193893,0.015905799999999998,298
247.19207764,-61.81214142,0.0155738,298
247.29885864,-61.44411850000001,0.0155536,298
247.44917297,-61.32685089,0.0154091,298
246.53967285,-61.66197968,0.0167636,298
245.90071106,-61.70795059,0.0157667,298
245.59802246,-61.59865952,0.017902599999999998,298
246.16619873,-61.21960068,0.0175482,298
245.44517517,-61.42539978,0.0143157,298
245.43840027,-61.18004989999999,0.0177721,298
244.86749268,-61.24441147,0.0172211,298
245.03640747,-61.04632950000001,0.014854,298
245.06282043,-61.01248932,0.0167533,298
245.29640198,-60.98516083,0.0125823,298
244.82142639,-61.02051926,0.01339,298
245.64524841,-61.03720093,0.015777700000000002,298
245.33293152,-60.78295898,0.0173944,298
245.14550781,-60.74753189,0.0184528,298
245.18301392,-60.71022034,0.0194455,298
245.47889709,-60.66915131,0.0110851,298
245.27554321,-60.61904144,0.0173988,298
246.86343384,-61.00402069,0.0172252,298
246.45941162,-60.75260162,0.017789700000000002,298
246.50053406,-60.59296036,0.0187661,298
246.52160645,-60.52674103,0.0174431,298
244.48875427,-60.92303085,0.0119841,298
244.61112976,-60.77968979,0.0177083,298
244.51728821,-60.69496155,0.0134041,298
244.2514801,-60.87348175,0.0186913,298
243.97056580000003,-60.84917831,0.0131925,298
243.95898438,-60.80305099,0.0115299,298
244.34217834,-60.63426971,0.0197375,298
243.88703918,-60.66529846,0.016752799999999998,298
243.81184387,-60.59194946,0.0210192,298
243.51194763,-60.49467087,0.019772900000000003,298
245.20606995,-60.40486908,0.0160472,298
241.5584259,-61.1913681,0.0182468,298
240.95559692,-60.97780991,0.0183902,298
241.10438538,-60.7374382,0.0178299,298
240.64076233,-60.55677032,0.0155727,298
242.52671814,-60.75202179,0.0190954,298
241.81089783,-60.74732971,0.017163099999999997,298
241.920578,-60.67034149,0.0155328,298
241.82356262,-60.68029022,0.0152772,298
241.96949768,-60.52016068,0.016162700000000002,298
242.64505005,-60.49666977,0.0187719,298
242.26365662,-60.622509,0.0172457,298
242.31695557,-60.53078079,0.0187984,298
242.20028687,-60.47832108,0.0160906,298
242.48733521,-60.32374954,0.0111065,298
241.11102295,-60.56513977,0.018383700000000003,298
241.93981934,-59.92475891,0.017988099999999996,298
241.45350647,-60.14577103,0.0175523,298
241.2098999,-59.98213959,0.017891999999999998,298
240.61437988,-60.32820892,0.0180565,298
240.89825439,-60.15026855,0.0171647,298
240.87225342,-59.66324997,0.0173402,298
242.92674255,-59.99882889,0.0157418,298
242.6270752,-59.91859055,0.0173613,298
243.27838135,-59.92398834,0.0177512,298
242.25531006,-59.79916,0.0178054,298
241.89654541,-59.8599205,0.0172024,298
233.2975769,-47.06222153,0.0347665,3552
233.12774658,-46.95949936,0.034246,3552
233.66490173,-47.01242065,0.0362116,3552
233.79994202,-46.95677185,0.0357102,3552
233.45510864,-47.02867126,0.0381537,3552
233.21890259,-46.83713913,0.0370681,3552
237.70225525,-39.89641953,0.0249151,2028
237.51904297,-39.91820145,0.0252111,2028
237.49731445,-39.91201019,0.025564700000000003,2028
237.46972656,-39.90948105,0.0231555,2028
237.56173706,-39.91838074,0.0261803,2028
237.43962097,-39.73894882,0.025652800000000003,2028
237.70280457,-39.72916031,0.0248756,2028
196.27359009,-57.47919083,0.0193889,2644
201.17164612,-57.54922104,0.0175075,4727
200.75970459,-57.53448868,0.0180133,4727
200.52474976,-57.46673965,0.0196914,4727
200.96936035,-57.38888168,0.0199929,4727
197.05355835,-57.73839951,0.0194909,2644
197.37698364,-57.47108078,0.019543,2644
196.5537262,-57.55620956,0.0204357,2644
197.07804871,-57.45838928,0.0219001,2644
196.76063538,-57.24151993,0.019999400000000004,2644
196.74853516,-57.22468948,0.0195,2644
196.79960632,-57.21009064,0.0189102,2644
200.80784607,-57.15526962,0.0198805,4727
200.44284058,-56.82305145,0.018574700000000003,4727
196.84408569,-57.10501099,0.0212202,2644
196.90159607,-57.07387161,0.0212403,2644
199.74972534,-47.90866089,0.0108177,232
200.39135742,-47.8445816,0.0116699,232
199.99555969,-47.28181839,0.0104067,232
200.21109009,-47.21829987,0.0115287,232
199.75387573,-47.25777817,0.0107987,232
199.75798035,-47.03421021,0.011237700000000002,232
200.07301331,-43.86465836,0.0152127,137
200.32757568,-43.72325897,0.012923,137
200.30355835,-43.70468903,0.012247,137
200.16679382,-43.69995117,0.0138309,137
200.81549072,-43.54394913,0.0137906,137
213.62858582,-48.448349,0.0159044,338
214.27600098,-48.18299103,0.0154172,338
214.01899719,-48.12731171,0.0145707,338
213.97789001,-48.11484909,0.0144146,338
214.54397583,-48.0100708,0.0154128,338
213.86297607,-47.84593964,0.0161843,338
213.94021606,-47.64094925,0.0170252,338
207.73724365,-49.05540848,0.0111158,360
208.60093689,-48.51253128,0.0098943,360
209.64179993,-48.52500916,0.009524700000000002,360
210.04866028,-48.26993942,0.0106097,360
207.44416809,-48.75262070000001,0.0105219,360
207.6151123,-48.27740097,0.0114185,360
208.0289917,-48.17050934,0.0104162,360
207.88543701,-48.08351898,0.0105651,360
207.89694214,-48.02659988,0.012798,360
206.00759888,-38.45463943,0.0350765,2173
205.80358887,-38.40431976,0.034292500000000004,2173
205.90632629,-38.20681,0.0349531,2173
205.88835144,-38.17599106,0.0347336,2173
209.34375,-34.77677917,0.0147846,157
211.71357727,-34.49185181,0.0163184,157
211.64788818,-34.31161118,0.0169404,157
211.51934814,-34.31018066,0.0157821,157
211.10745239,-34.25320053,0.0165773,157
211.52903748,-33.92343903,0.0156846,157
210.73170471,-34.25564957,0.0145754,157
210.78198242,-34.15533829,0.013265700000000002,157
210.78364563,-34.098628999999995,0.0141726,157
210.3740387,-34.24219894,0.0133199,157
210.6161499,-33.92187881,0.0137792,157
209.96423340000004,-34.31726074,0.014574,157
210.19645691,-34.22476959,0.0122123,157
209.81619263,-34.22180176,0.0135066,157
209.62594604,-34.24182129,0.013935299999999998,157
210.29359436,-33.94581985,0.014422799999999996,157
210.06091309,-34.037971500000005,0.0153181,157
210.78289795,-34.03284836,0.0179092,157
210.91154480000003,-33.97838974,0.014575200000000003,157
211.14308167,-33.96075058,0.0136493,157
210.90769958,-33.60351944,0.013897899999999998,157
211.2978363,-33.76010895,0.0161418,157
210.54469299,-33.79072189,0.0138276,157
210.63813782,-33.39941025,0.0142424,157
212.08662415,-33.89199066,0.0143549,157
182.70202637,-46.86584854,0.0360656,9740
182.88505554,-46.70252991,0.036093900000000005,9740
199.83796692,-43.64939117,0.012448,137
197.63021851,-43.85681152,0.010820200000000002,281
198.32252502,-43.58317947,0.0107446,281
198.39071655,-43.52602005,0.011861,281
198.04049683,-43.30784988,0.0115295,281
198.30055237,-43.24647903,0.011384899999999998,281
198.55682373,-42.96126938,0.013415200000000002,281
198.21607971,-43.09622955,0.0112706,281
198.66702271,-42.67623138,0.0115981,281
198.96929932,-42.47172928,0.0121477,281
198.77607727,-42.30944824,0.0116845,281
193.2116394,-42.65993118,0.007889499999999999,91
194.21957397,-41.81332016,0.0131334,91
194.21817017,-41.79719925,0.0117541,91
193.34416199,-42.14101028,0.0087375,91
193.57635498,-41.82061005,0.0121614,91
192.69413757,-41.89395905,0.0169079,91
192.7537384,-41.72243881,0.0090859,91
192.98530579,-41.53905869,0.0132014,91
193.01332092,-41.45991135,0.0140718,91
193.33467102,-41.63563919,0.0171231,91
193.06665039,-41.39051056,0.01102,91
193.20915222,-41.33723068,0.0166908,91
193.17059326,-41.22969818,0.0169388,91
193.358078,-41.2028389,0.0153718,91
192.2767334,-41.83232879999999,0.0156551,91
192.38775635,-41.90036011,0.0120851,91
192.08981323,-41.71435928,0.0097167,91
192.18099976,-41.64374924,0.0084441,91
192.30021667,-41.54455948,0.0104736,91
192.3596344,-41.48929977,0.015162,91
191.56561279,-41.70597839,0.011802600000000002,91
191.73805237,-41.5825386,0.0111565,91
191.92652893,-41.52827072,0.012752,91
192.20532227,-41.31108856,0.01079,91
191.73175049,-41.49674988,0.0094582,91
191.84074402,-41.23751068,0.011303,91
192.67913818,-41.43027115,0.008723100000000001,91
192.73953247,-41.396541600000006,0.0159036,91
192.9055481,-41.30345154,0.0124082,91
192.55114746,-41.51490021,0.008873,91
192.51635742,-41.38203049,0.0164616,91
192.36106873,-41.46286011,0.016941499999999998,91
192.40769958,-41.38825989,0.013017,91
192.47572327,-41.27935028,0.0137075,91
192.5480957,-41.2209816,0.0108321,91
193.00486755,-41.27944183,0.016896,91
193.09396362,-41.28192902,0.0162923,91
192.88711548,-41.22761154,0.016834099999999998,91
193.00213623,-41.14691925,0.007904399999999999,91
192.94284058,-41.13225174,0.0120733,91
193.08164978,-41.06002045,0.0121198,91
192.46498108,-41.22626114,0.008217,91
192.39393616,-41.05485153,0.0076429,91
192.09487915,-41.12305069,0.0132585,91
192.10897827,-40.93579865,0.007012999999999999,91
192.82330322,-40.81861115,0.0121675,91
192.60050964,-40.84405899,0.016397099999999998,91
193.75521851,-40.97074127,0.0149318,91
193.10832214,-40.70740128,0.0157454,91
193.21038818,-40.45166016,0.0137183,91
182.49435425,-46.82014847,0.0351575,9740
182.58451843,-46.71017075,0.0319772,9740
182.78250122,-46.68994904,0.0335592,9740
182.51679993,-46.6075592,0.0326551,9740
191.04164124,-41.74993896,0.009579700000000002,91
190.2300415,-40.97639847,0.0095633,91
189.95953369,-41.10678101,0.0153811,944
190.19474792,-40.89305115,0.0116336,91
190.27989197,-40.88779831,0.0152583,944
190.07540894,-40.76205826,0.0116058,91
190.17964172,-40.76337051,0.0113586,91
189.90382385,-40.74002075,0.0132464,91
189.4630127,-40.53736115,0.011118799999999998,91
189.61740112,-40.36780167,0.012216,91
186.32426453,-39.75971985,0.012240799999999998,160
186.28735352,-39.77550125,0.011911,160
185.86759949,-39.1482811,0.011047,160
186.90548706,-39.33781052,0.0107631,160
186.87005615,-38.93727875,0.0118572,160
186.40722656,-39.31967163,0.0108991,160
186.31480408,-39.09497833,0.0116151,160
186.54092407,-39.12398911,0.012833100000000002,160
186.20892334,-38.66474915,0.01243,160
191.26539612,-41.01427078,0.0095165,91
191.60847473,-40.75252914,0.0160946,944
190.95462036,-40.71461105,0.017548599999999998,944
191.31227112,-40.82424927,0.0092984,91
191.20443726,-40.71429825,0.0107064,91
191.08163452,-40.73181152,0.010597,91
191.12158203,-40.72769928,0.0154549,944
192.01109314,-40.81856918,0.0129692,91
192.22991943,-40.58181,0.0124506,91
192.51609802,-40.12593079,0.0129334,91
190.6567688,-40.74422836,0.0158874,944
190.53373718,-40.82086182,0.009963,91
190.56855774,-40.64205933,0.016232299999999998,944
190.69020081,-40.21014023,0.015716499999999998,944
190.70677185,-40.15475082,0.015577100000000003,944
189.81311035,-40.18630981,0.0129365,91
205.48605347,-38.30823135,0.0360995,2173
205.50912476,-38.26184082,0.036233,2173
205.63381958,-38.17329025,0.0355427,2173
204.19824219,-34.06586075,0.014463,133
204.13755798,-34.07447815,0.0135104,133
204.51504517,-33.87371063,0.013741299999999998,133
204.41424561,-33.81135941,0.0138862,133
203.69430542,-34.31185913,0.0139864,133
203.35873413,-34.01477814,0.0137455,133
204.16268921,-33.96588135,0.0133543,133
203.72366333,-33.87770844,0.0138828,133
203.82397461,-33.89804077,0.0132217,133
204.50630188,-33.51947021,0.013600799999999998,133
203.9861145,-33.45381927,0.014786600000000004,133
203.77775574,-33.48099136,0.013558700000000002,133
204.02311707,-33.01074982,0.0128165,133
204.36595154,-33.00683975,0.0136628,133
203.25634766,-33.10046005,0.0508714,10591
203.10728455,-33.13603973,0.0499327,10591
203.55207825,-32.97735977,0.051759300000000015,10591
202.94482422,-32.89442062,0.050333,10591
202.88024902,-32.93664932,0.0526096,10591
203.05940247,-32.83296967,0.0486426,10591
201.70318604,-31.99641991,0.0501028,2246
200.87088013,-31.8443203,0.048632199999999993,4622
200.99006653,-31.64587021,0.0512524,4622
201.09481812,-31.70661926,0.0488312,4622
201.02793884,-31.66991997,0.0489322,4622
202.67515564,-31.57457924,0.0516431,2246
202.23760986,-31.81912041,0.0521887,2246
202.63653564,-31.576049800000003,0.0491871,2246
202.44895935,-31.60692978,0.0509885,2246
202.36714172,-31.55129051,0.0521596,2246
202.52134705,-31.41008949,0.0469965,2246
201.64942932,-31.72855949,0.0499622,2246
201.78965759,-31.63891029,0.0508448,2246
201.91299438,-31.53970909,0.048658,2246
202.20544434,-31.57584953,0.053317599999999986,2246
202.33647156,-31.54023933,0.0517134,2246
201.97895813,-31.53853989,0.0525369,2246
201.98699951,-31.49548912,0.0477777,2246
201.87342834,-31.38998032,0.0486596,2246
202.16131592,-31.34697914,0.0533899,2246
201.67576599,-31.48275948,0.0449612,2246
201.70729065,-31.39578056,0.051570800000000014,2246
201.89613342,-31.26153946,0.0512701,2246
201.66270447,-31.20970917,0.0426405,2246
202.47967529,-31.33226013,0.0504605,2246
202.44978333,-31.31331062,0.053930499999999985,2246
209.07049561,-34.540359499999994,0.0135563,157
209.41334534,-34.2190094,0.0149378,157
209.09295654,-34.11608887,0.014288999999999996,157
208.89118958,-33.90018082,0.0161859,157
208.92402649,-33.7248497,0.0135738,157
209.48937988,-34.00886154,0.0151917,157
209.71359253,-33.48989868,0.0145728,157
209.67045593,-33.46844864,0.0140868,157
209.1192627,-33.652511600000004,0.0153518,157
206.87913513,-33.58884048,0.0381579,1489
207.05834961,-33.38190079,0.0414804,1489
207.01875305,-33.35065079,0.0405445,1489
206.92982483,-33.19710922,0.0401901,1489
206.95805359,-33.18355942,0.0359138,1489
206.5650177,-32.97332001,0.039269300000000014,1489
207.20979309,-33.15196991,0.0368544,1489
206.97125244,-32.98398972,0.0380349,1489
207.24186707,-32.85694885,0.0395826,1489
206.86824036,-32.86499023,0.0393267,1489
206.85137939,-32.78081894,0.0421672,1489
206.90522766,-32.75101852,0.0392672,1489
207.02563477,-32.50926971,0.0398943,1489
206.97053528,-32.46260071,0.0417251,1489
206.79402161,-32.51525879,0.0406901,1489
207.83198547,-31.14790916,0.017697,277
207.28918457,-31.16503906,0.0174032,277
207.20478821,-31.15537071,0.0180608,277
208.03294373,-30.82834053,0.0163868,277
207.59883118,-30.65366936,0.0176063,277
207.92185974,-30.50205994,0.0162903,277
207.91477966,-30.48904037,0.0159471,277
208.03321838,-30.45165062,0.016515900000000003,277
204.54994202,-31.4169693,0.0151488,404
204.48908997,-30.9316597,0.0144929,404
204.8478241,-30.77407074,0.01536,404
204.7928009,-30.74319077,0.0162974,404
206.91697693,-30.93952942,0.0158691,277
207.16317749,-30.81071091,0.0177903,277
207.27940369,-30.81949043,0.0170923,277
207.25192261,-30.62561035,0.017670500000000002,277
206.84431458,-30.62252045,0.0147921,277
207.06628418,-30.57522011,0.0150531,277
207.06134033,-30.55098915,0.0151267,277
207.20698547,-30.51111984,0.0127854,277
207.02720642,-30.53476906,0.0181936,277
207.15205383,-30.4285202,0.0153964,277
207.04640198,-30.45208931,0.0169307,277
206.84667969,-30.41778946,0.0137901,277
206.85198975,-30.40699959,0.0151434,277
206.92381287,-30.35873985,0.0156828,277
207.50617981,-30.57846069,0.0133748,277
207.33024597,-30.30944061,0.0170083,277
207.27212524,-30.29586029,0.0159458,277
207.69192505,-29.99868011,0.0151362,277
207.2620697,-29.93703079,0.0147916,277
207.31771851,-29.90181923,0.0166944,277
206.34072876,-30.0177002,0.015688399999999998,277
205.86071777,-29.80347061,0.0162018,277
206.8278656,-29.80895042,0.0159841,277
207.08955383,-29.62639999,0.015992199999999998,277
207.12371826,-29.53193092,0.0148125,277
206.91520691,-29.43437004,0.0138922,277
204.08229065,-31.00831032,0.0155167,404
203.94624329,-30.87660027,0.015955700000000003,404
208.19184875,-29.92975044,0.0164673,277
208.27432251,-28.79950905,0.0179098,443
208.2016449,-28.49949074,0.0159959,443
208.22216797,-28.48932076,0.016599000000000003,443
208.24662781,-28.47065926,0.0168355,443
208.25073242,-28.45177078,0.0177122,443
208.31259155,-28.4276104,0.0156449,443
207.85517883,-28.27325058,0.0165447,443
208.08784485,-27.89432907,0.0172507,443
195.53111267,-33.12067032,0.017633900000000004,464
195.88467407,-32.86774063,0.017086599999999997,464
195.88208008,-32.78129959,0.018170500000000003,464
195.75514221,-32.84080124,0.016924599999999998,464
195.57252502,-32.76213837,0.0181165,464
195.69042969,-32.67871094,0.0173097,464
195.2532959,-32.44134903,0.0180218,464
195.37176514,-32.33330917,0.017078599999999996,464
195.38389587,-32.29104996,0.0163623,464
195.32571411,-32.2671814,0.0162164,464
195.8487854,-32.23719025,0.0172188,464
200.73205566,-31.73796082,0.0492744,4622
200.52812195,-31.77113914,0.0485361,4622
201.31134033,-30.54556084,0.0146221,708
201.12008667,-30.43148041,0.0140449,708
201.2233429,-30.33362007,0.016201,708
201.20947266,-30.30777931,0.0144048,708
201.43357849,-29.8336792,0.0146525,708
201.69674683,-29.8813591,0.014629499999999997,708
201.97637939,-29.6180191,0.0150917,708
201.9022522,-29.56225967,0.0136597,708
201.85115051,-29.44436073,0.0158775,708
200.92900085,-30.05669022,0.0141961,708
195.76199341,-30.79298973,0.0109587,178
195.82597351,-30.52103043,0.0107402,178
196.21107483,-30.49040985,0.0127669,178
196.07124329,-30.52627945,0.011658,178
196.09625244,-30.42435074,0.0122551,178
196.00259399,-30.36903,0.0130696,178
196.20826721,-30.2442894,0.0116522,178
196.13121033,-30.17064095,0.0136532,178
196.08396912,-30.16352081,0.0130137,178
196.17428589,-30.15807915,0.0127864,178
196.55456543,-30.16057014,0.0124931,178
196.34576416,-30.10268021,0.012452,178
196.52001953,-29.75428963,0.012633,178
196.54556274,-29.72706985,0.0120131,178
195.87387085,-29.82876015,0.010715,178
195.40093994,-30.06580925,0.0109106,178
194.43719482,-29.76634979,0.0112041,178
194.9412384,-29.60022926,0.0104279,178
196.06715393,-29.40704918,0.013429399999999998,178
